section_id,course_num,tid,class_time,room_no
968515,494331,369859,Sunday 07:01,543918
291052,215929,389772,Monday 11:35,190289
100109,125068,976925,Saturday 04:06,140244
953405,137098,365422,Saturday 20:32,562052
618693,547279,886424,Wednesday 21:40,690970
248367,870168,441947,Sunday 01:19,204087
585239,289152,859328,Thursday 19:01,290182
920072,933330,953889,Thursday 10:13,447494
524616,239719,656078,Friday 14:52,735412
753975,236500,748902,Saturday 16:21,385920
586481,340668,475219,Saturday 05:50,694124
280760,144110,508776,Tuesday 17:25,127362
475079,432161,682827,Tuesday 11:58,280240
537096,844245,383379,Friday 11:43,196482
696335,718912,943249,Monday 03:20,283459
900630,163626,130613,Tuesday 12:26,363172
210559,830859,903310,Sunday 07:56,577989
226634,813090,383379,Thursday 21:00,293524
827397,657247,473516,Thursday 11:44,976476
961610,389736,943249,Tuesday 02:09,300729
449038,902105,941225,Thursday 00:43,449870
515052,843196,588859,Wednesday 22:26,857017
182393,185335,473516,Friday 08:46,731278
962333,127499,656078,Saturday 02:14,693478
732009,781470,776028,Monday 17:20,209688
283793,547709,748902,Saturday 09:06,947347
255741,432350,238557,Monday 20:54,534661
373167,635208,230917,Saturday 09:14,596814
277191,860719,393802,Sunday 11:52,779479
940203,765843,242756,Monday 18:05,551501
743742,959613,820241,Tuesday 13:07,978309
152569,674579,111898,Thursday 19:06,527978
601598,779663,748902,Friday 00:31,742750
907395,548217,524866,Saturday 01:14,972203
863628,494331,125054,Tuesday 08:13,234315
458821,863937,384953,Saturday 18:08,317437
560319,590173,665844,Friday 22:54,343168
245307,109932,242756,Wednesday 15:25,382243
628630,928443,441947,Saturday 11:54,235722
712528,148362,393802,Tuesday 03:10,678400
168004,494568,357573,Friday 14:55,666825
954923,551420,745646,Monday 18:08,397625
415925,127323,523867,Friday 18:49,575765
972851,607238,212481,Thursday 17:32,736195
561724,131547,432181,Friday 22:38,478224
830280,953196,235089,Sunday 08:54,787739
627444,620584,473516,Monday 19:00,504441
274461,342853,389772,Thursday 19:09,248910
554527,932280,475219,Tuesday 01:05,203966
746522,193588,748902,Thursday 15:17,592357
676490,140076,278937,Saturday 22:42,245936
372687,446984,588859,Sunday 06:40,632599
484230,394492,508776,Saturday 14:29,940227
219455,442433,997344,Saturday 00:14,969763
684278,132009,559303,Sunday 19:49,917101
695552,726833,436552,Tuesday 03:29,690581
216057,527651,357573,Friday 10:55,280236
226188,379785,369531,Thursday 16:42,480637
990727,526758,524866,Sunday 11:07,508793
704083,351768,776028,Wednesday 23:40,402462
589592,589782,588859,Wednesday 03:15,135765
417798,206002,569297,Monday 08:49,758876
373912,770816,125054,Tuesday 11:43,310909
165186,660444,510204,Tuesday 00:28,729190
914377,825624,859328,Thursday 16:17,336092
920980,138576,436552,Friday 13:36,555570
283272,275420,976925,Friday 14:43,680005
553624,228182,997344,Wednesday 15:02,345475
694736,668197,510204,Wednesday 17:13,539258
834648,356788,941225,Friday 23:30,761215
607211,255929,859328,Thursday 17:44,128378
595539,955165,111078,Friday 04:17,931739
799939,534273,742744,Friday 20:43,349620
614570,952625,767986,Wednesday 06:28,100041
736218,471305,569297,Friday 23:09,753354
965537,369309,436552,Tuesday 06:15,875612
225293,203181,621128,Saturday 02:43,486284
846649,330761,588859,Friday 23:13,117295
719934,718912,559303,Monday 17:41,130488
998281,590173,621128,Thursday 10:16,798523
712727,518789,361385,Friday 21:39,204293
345107,324528,943249,Friday 12:18,531360
742907,861861,258733,Thursday 09:47,560251
583175,129479,510204,Saturday 07:42,620463
327292,780600,559303,Monday 02:26,130835
965636,751047,283724,Sunday 09:57,145900
245143,859212,560632,Saturday 06:25,781953
962092,386410,714840,Sunday 16:35,560942
142447,344183,742744,Thursday 08:34,545893
623435,545890,171631,Saturday 22:27,334414
310102,461748,715093,Friday 07:10,277392
507118,208954,469104,Sunday 07:42,592109
187373,921010,393802,Thursday 05:01,724129
405964,686415,886424,Sunday 23:30,858892
783272,144810,508776,Friday 20:57,254749
161205,289272,715093,Friday 00:12,730723
394910,581758,820241,Thursday 22:23,996292
590324,857709,441947,Monday 10:37,884194
161514,657247,859328,Sunday 20:22,943650
848320,673607,365422,Friday 09:34,924170
736024,388786,745646,Friday 22:03,358561
862157,393268,997344,Monday 16:32,141518
750986,791925,748902,Wednesday 07:33,329367
955828,966469,561720,Wednesday 15:19,284740
671273,251884,903310,Saturday 20:29,460977
630264,934816,384953,Friday 18:51,456598
587723,731858,582120,Saturday 18:36,876064
403008,896741,258733,Monday 15:56,933265
779537,752399,475219,Saturday 03:07,996269
413047,307704,953889,Wednesday 05:46,574003
630291,896658,475219,Thursday 17:32,265179
283346,196877,357573,Thursday 12:45,980231
690381,340668,510204,Tuesday 14:43,182490
725937,844245,903310,Monday 02:16,370844
629305,929665,414424,Monday 13:37,722570
436489,865296,588859,Monday 04:28,624494
111730,519149,475219,Monday 03:47,795478
701687,543283,749696,Wednesday 14:37,653005
413324,421738,582120,Friday 18:18,810574
249542,949150,278937,Tuesday 22:08,533278
244866,789130,473516,Wednesday 22:07,886348
536667,461966,976925,Thursday 06:54,288593
646072,146250,125287,Wednesday 02:53,712472
506839,120762,383379,Tuesday 04:15,243130
218641,668774,258733,Wednesday 22:37,839370
433617,668197,582120,Sunday 21:49,198132
395889,813090,278937,Thursday 17:00,562168
891981,595545,860381,Sunday 19:35,968155
744327,300583,230917,Thursday 11:25,453985
330302,921010,750426,Friday 19:39,136458
216046,717834,745646,Monday 03:29,254270
746711,440595,230917,Sunday 03:27,896938
950392,264659,212481,Saturday 08:48,172221
614275,210256,212481,Thursday 09:05,974250
621009,714133,289490,Tuesday 18:57,240601
879017,933330,384953,Thursday 12:40,114695
178000,731700,560632,Thursday 02:38,934920
587882,881582,749696,Monday 08:45,561327
307564,807875,560632,Saturday 12:07,396741
366804,196078,569297,Wednesday 20:09,610626
532355,259682,383379,Tuesday 20:49,459060
502275,339031,714840,Friday 01:14,336296
753705,675654,560632,Monday 18:19,865807
902562,900583,979141,Wednesday 00:51,576556
614453,650560,365422,Monday 06:13,939452
209539,469106,389772,Sunday 12:49,173769
154328,885772,767986,Friday 02:58,719001
113745,493385,523867,Monday 01:48,353618
195922,690421,715093,Friday 12:58,346431
158433,958996,469104,Sunday 20:39,718931
683082,933330,212481,Monday 20:41,540013
811050,604258,369531,Saturday 06:05,741708
489563,886736,409003,Tuesday 13:30,736501
357851,520863,436552,Monday 18:29,729965
378124,281786,569297,Sunday 08:16,748196
333556,714200,414424,Sunday 16:50,808957
331702,325032,715093,Tuesday 18:30,191028
614428,427791,236323,Thursday 06:41,321181
571614,235992,979141,Friday 01:56,352855
276848,403404,510204,Wednesday 00:32,697143
498364,613187,389772,Sunday 00:35,847416
292265,194758,473516,Monday 16:53,635457
978131,973863,559303,Saturday 12:29,326035
374416,154196,859328,Friday 13:40,555225
537047,212123,569297,Friday 14:00,965880
830619,494204,389772,Thursday 02:37,971057
435560,684919,384953,Monday 17:21,493260
415181,938323,820241,Friday 11:53,361274
179708,284485,226654,Saturday 13:36,844790
611953,187758,715093,Thursday 15:28,451643
622262,168345,656078,Tuesday 22:46,263762
172479,330730,212481,Friday 02:38,552349
222192,146250,767986,Friday 09:12,906405
404057,124126,820241,Monday 15:03,533306
712901,834567,278937,Saturday 09:25,476324
971786,203181,289490,Sunday 02:51,869998
765280,601863,369859,Wednesday 00:33,106663
147942,690466,665844,Thursday 15:01,592767
637315,571370,475219,Friday 17:50,143471
196992,152417,749696,Friday 16:13,578556
711725,436168,280528,Monday 14:37,840761
228767,319840,569297,Thursday 01:09,130188
449996,317680,656078,Tuesday 09:37,863733
302182,932880,886424,Friday 02:21,672026
640539,303731,893476,Wednesday 08:14,643991
751799,326009,389772,Sunday 17:29,316969
362559,310440,750426,Wednesday 16:32,242277
300135,205196,776028,Sunday 16:55,219433
108436,359521,682827,Saturday 18:18,807026
175378,896741,524866,Tuesday 05:37,250354
336445,838969,283724,Friday 17:02,739194
442050,900558,742744,Saturday 09:29,569160
647411,386918,886424,Wednesday 15:24,572426
134058,129479,357573,Sunday 17:02,798973
264107,453883,125054,Thursday 07:09,416919
146229,572536,607040,Friday 12:38,409761
157817,492789,441947,Tuesday 08:59,203263
689087,205196,283724,Friday 02:14,418824
436033,599778,361385,Friday 19:20,302726
521301,231416,111898,Sunday 13:30,667516
467846,248408,715093,Friday 04:38,500606
574729,526079,432181,Tuesday 12:48,469300
621027,915787,745646,Monday 11:02,870144
563585,409690,886424,Saturday 17:02,905063
310927,194758,859328,Saturday 19:58,978910
844376,880968,325155,Thursday 18:51,409104
859748,657247,776028,Tuesday 11:09,476314
880808,242025,369859,Thursday 06:48,839787
976270,878064,750426,Friday 13:25,322029
381174,534209,325155,Wednesday 23:43,969008
730932,521635,715093,Monday 20:06,922646
430629,215929,238557,Wednesday 08:22,200210
369965,620098,665844,Saturday 10:23,220119
660029,205196,943249,Thursday 09:01,732364
984839,883149,409003,Monday 18:10,573680
305644,269259,859328,Tuesday 17:20,518774
707875,578983,226654,Friday 04:04,177097
466158,929665,409003,Thursday 16:16,596709
874543,713277,436552,Sunday 12:50,413080
958764,912269,742744,Tuesday 22:11,503400
752119,622583,569297,Monday 23:36,478094
538247,710574,280528,Thursday 04:10,646754
644936,923305,665844,Sunday 01:39,640190
963978,721600,409003,Sunday 07:28,846985
646943,695213,171631,Sunday 04:43,924479
393080,674579,258733,Wednesday 09:25,356135
392962,469409,369531,Tuesday 04:09,538446
396169,265378,976925,Tuesday 19:41,243119
790142,387221,714840,Saturday 00:34,779204
528429,267858,278937,Thursday 23:59,440688
155834,680261,236323,Wednesday 05:20,572347
738332,916782,384953,Friday 19:29,800285
740345,193325,473516,Friday 02:12,968948
504702,918750,230917,Thursday 10:21,907859
555331,918750,510204,Tuesday 22:23,485186
783145,527651,242756,Wednesday 22:15,953408
686819,518955,432181,Monday 19:24,809630
589687,816071,742744,Friday 14:06,329414
847908,680261,473516,Friday 04:40,217673
801932,908338,943249,Wednesday 05:21,925498
396887,562672,226654,Monday 13:17,793173
624974,790866,409003,Tuesday 01:34,619401
405870,833582,820241,Thursday 19:35,709043
579514,909558,742744,Monday 07:55,943738
218175,645923,903310,Monday 03:22,515765
744305,353173,441947,Wednesday 01:10,747642
589991,154303,714840,Wednesday 23:31,909998
138498,879688,748902,Tuesday 09:02,716257
894948,744441,238557,Sunday 04:05,316732
290514,630288,258733,Wednesday 12:13,415353
893353,843748,111078,Monday 19:48,868149
443270,688638,569297,Friday 12:59,599447
197574,707262,523867,Wednesday 12:02,545227
856211,243662,560632,Tuesday 06:51,437305
547089,325752,524866,Sunday 20:01,952641
186067,706531,383379,Monday 22:51,701553
600611,798813,893476,Tuesday 14:44,500853
515013,949103,896167,Sunday 14:43,980219
445970,655814,369859,Monday 20:03,321444
520526,387702,361385,Monday 11:35,901515
648650,354422,943249,Sunday 14:52,994864
527508,927062,607040,Wednesday 11:09,106888
145347,359779,111898,Tuesday 13:51,232822
505766,590173,941225,Sunday 21:35,582969
984308,890489,369531,Wednesday 02:12,243312
280078,365108,989773,Friday 01:18,507611
543934,783875,750426,Thursday 15:03,295475
688938,278053,745646,Tuesday 15:18,545071
722342,667726,656078,Sunday 13:23,404218
244183,149165,524866,Friday 10:37,301821
724007,926420,212481,Monday 12:21,498555
357292,240005,551240,Sunday 12:06,460686
978855,617346,125054,Thursday 13:20,444838
100717,949924,582120,Thursday 06:30,389682
851613,806605,432181,Sunday 09:28,864695
740514,578518,559303,Monday 10:59,457898
762651,330730,270544,Friday 16:09,422861
309197,912269,242756,Tuesday 20:36,803985
273774,230487,280528,Wednesday 18:34,570655
378348,717834,749696,Sunday 16:51,545374
543113,427791,278937,Saturday 17:07,715499
287105,830265,242756,Monday 07:46,364798
385197,771045,365422,Wednesday 12:30,160235
758996,162115,943249,Sunday 10:40,154364
372611,798435,607040,Monday 22:15,853497
396223,534209,130613,Friday 09:33,979254
882875,796947,886424,Wednesday 23:52,676777
709847,275747,236323,Wednesday 10:11,948880
748703,409690,665844,Tuesday 03:13,878951
481456,688523,361385,Sunday 04:33,502425
146329,172053,715093,Sunday 06:30,430380
618046,628453,469104,Thursday 00:12,971005
960215,194758,523867,Monday 06:57,469177
942053,559197,469104,Sunday 18:04,468998
876189,915388,369859,Monday 19:04,334443
603915,924325,280528,Friday 09:10,273709
815684,612989,230917,Monday 06:23,912930
329189,578158,997344,Sunday 22:06,827487
628799,830859,976925,Thursday 07:06,562958
330538,128955,383379,Monday 03:27,155492
788932,941547,776028,Friday 20:38,859225
416988,741440,270544,Sunday 12:29,312605
361342,218617,389772,Saturday 14:14,691966
459307,133003,130613,Saturday 20:06,962621
526708,442350,258733,Wednesday 11:45,244393
943423,308691,289490,Thursday 03:13,816331
712725,794403,588859,Friday 21:54,815788
894061,926419,561720,Wednesday 03:55,460123
207696,748878,524866,Saturday 14:25,688185
534656,338719,976925,Thursday 22:19,307320
995855,733072,523867,Friday 18:36,958151
526481,714761,903310,Tuesday 07:12,708286
558569,807157,389772,Sunday 03:19,309738
482393,287632,236323,Friday 17:44,669362
864539,388786,111898,Tuesday 02:05,728865
546319,469760,111078,Sunday 13:46,653888
875581,538469,989773,Thursday 02:48,439612
248107,958022,384953,Monday 09:25,538723
209399,349723,469104,Monday 00:14,413851
931114,250053,820241,Thursday 07:58,302089
450064,483412,125287,Monday 03:04,504537
365572,221669,559303,Monday 12:45,935240
295586,996093,607040,Tuesday 00:49,189413
912177,600404,776028,Tuesday 11:01,776896
201575,467324,361385,Saturday 08:11,757201
511838,236500,767986,Monday 06:00,450598
437608,469409,979141,Tuesday 01:42,729902
646170,731726,886424,Thursday 17:21,191766
805345,883149,441947,Tuesday 22:12,840361
136885,571139,283724,Monday 10:59,449953
859829,975154,283724,Saturday 17:36,995786
898926,887724,510204,Tuesday 05:08,956774
930707,324999,171631,Wednesday 19:12,752694
354200,751047,665844,Monday 07:40,993729
252317,864044,715093,Tuesday 05:02,156327
406940,699740,125287,Friday 17:54,889578
423419,510243,383379,Friday 12:37,932908
132087,373408,656078,Thursday 01:35,585124
772647,527651,903310,Monday 16:18,880747
529931,868341,325155,Friday 03:13,388205
990699,342853,475219,Tuesday 04:39,429675
610686,868341,357573,Wednesday 20:20,462825
572208,176881,979141,Tuesday 23:09,764692
669286,809631,280528,Monday 13:44,469989
270087,731726,365422,Tuesday 10:49,885621
719930,733171,976925,Monday 21:35,132066
706888,191964,242756,Sunday 06:36,784833
169090,540274,886424,Tuesday 21:11,623689
264550,260838,432181,Saturday 08:37,492881
876890,708882,976925,Thursday 19:19,488618
156121,494517,559303,Monday 22:00,300223
681588,717717,979141,Saturday 08:10,211192
521933,394492,682827,Thursday 19:34,291509
823084,620990,665844,Wednesday 05:56,133275
686342,915217,130613,Thursday 15:53,657704
438084,144810,111078,Sunday 23:37,761800
832894,149643,903310,Sunday 23:58,815343
860984,154196,436552,Wednesday 12:57,131064
305499,717834,414424,Sunday 13:23,727552
320435,521635,621128,Friday 23:05,447209
199431,751047,750426,Sunday 19:51,297894
648391,731858,357573,Tuesday 14:02,249424
341282,583823,125287,Wednesday 05:20,822271
168771,946931,588859,Monday 12:27,486140
383073,721600,551240,Friday 01:29,460374
332836,621142,588859,Saturday 09:24,690769
295479,909558,125054,Thursday 19:55,343786
552019,869394,384953,Sunday 06:42,300678
179705,668197,436552,Saturday 01:27,774043
696752,205913,226654,Tuesday 11:17,631076
965516,193588,125054,Wednesday 09:58,536031
419207,502946,559303,Sunday 19:50,586582
781514,874002,365422,Wednesday 14:43,859228
825385,648690,393802,Friday 06:01,400569
953968,354422,369859,Sunday 14:16,792643
424283,118902,369859,Wednesday 20:27,901129
423332,562672,270544,Wednesday 23:11,555539
722996,405528,508776,Monday 17:23,231126
721457,840025,125287,Monday 07:53,586105
232443,205196,886424,Sunday 15:23,402607
811985,621142,523867,Sunday 11:43,524940
780012,141009,432181,Thursday 07:43,803233
477503,641713,559303,Thursday 14:40,183308
940617,528653,281143,Wednesday 15:56,327706
367510,278053,130613,Sunday 14:15,343191
394088,148362,941225,Friday 12:20,435787
784343,255929,111078,Friday 15:25,471238
687481,905890,238557,Saturday 01:16,538342
462308,326009,588859,Friday 21:58,862822
442372,731700,561720,Tuesday 16:59,683157
594422,239719,607040,Sunday 00:44,489591
573124,538469,242756,Sunday 05:13,533395
102346,778173,748902,Thursday 07:48,594923
899973,545890,941225,Monday 23:30,624060
625111,295805,130613,Sunday 02:39,923529
310167,243122,389772,Friday 17:22,827181
408218,127499,111898,Monday 02:14,926658
991904,855496,953889,Monday 00:11,359992
682586,147456,369531,Saturday 14:43,782006
275798,797068,745646,Tuesday 18:04,733722
784524,137098,441947,Tuesday 16:25,204114
689417,651910,414424,Thursday 16:13,129138
629271,857193,280528,Wednesday 20:36,963771
384168,688300,510204,Wednesday 22:16,904673
617262,712984,886424,Wednesday 17:09,806283
966650,739335,860381,Tuesday 18:28,553345
125568,246786,289490,Tuesday 14:52,649323
488754,433670,409003,Thursday 20:00,461316
432389,207195,111078,Wednesday 03:01,469281
235016,436168,125287,Tuesday 06:17,334039
918637,400504,469104,Tuesday 16:35,535106
402518,269648,523867,Saturday 21:42,207374
469404,916447,357573,Wednesday 22:18,663870
959020,915217,238557,Friday 19:00,324818
108721,964821,441947,Tuesday 13:16,680065
228587,853348,820241,Wednesday 07:00,939610
858651,259682,475219,Sunday 04:00,765715
655459,605173,748902,Wednesday 11:32,520908
437977,926401,111898,Saturday 18:05,671031
750203,977701,365422,Monday 01:02,454229
760848,112970,621128,Sunday 11:37,867911
634689,363136,860381,Friday 18:03,615038
241177,696362,510204,Sunday 03:50,670254
129904,825624,409003,Thursday 08:03,826743
346797,349723,111898,Sunday 23:51,535566
668358,937161,682827,Thursday 13:55,988208
860086,946931,953889,Tuesday 07:41,859884
860654,578518,414424,Saturday 16:56,267908
602573,597918,715093,Friday 08:24,320506
248835,807157,943249,Tuesday 13:11,578932
561873,958022,989773,Saturday 03:45,896223
352522,160376,569297,Monday 23:05,888647
476155,691802,621128,Thursday 17:01,963525
889786,404785,893476,Saturday 23:41,836764
278560,369309,560632,Thursday 08:02,734988
741657,975154,523867,Saturday 05:41,712086
293495,521216,742744,Tuesday 02:08,268417
548578,949193,111898,Friday 07:04,849654
297405,208822,621128,Thursday 02:16,471413
803501,583823,236323,Friday 20:52,165392
573376,598092,383379,Wednesday 02:44,307803
562559,671748,289490,Sunday 01:58,758355
626312,791925,893476,Saturday 23:23,969847
900250,645696,171631,Thursday 16:06,283896
461393,264659,749696,Sunday 22:15,465291
432633,275107,621128,Friday 19:23,598045
758585,497472,230917,Tuesday 22:57,511099
669239,123776,270544,Wednesday 14:41,566345
628750,904271,776028,Thursday 23:58,505060
110610,873381,860381,Saturday 02:32,963305
117751,521839,523867,Friday 17:40,532339
992842,838969,389772,Tuesday 13:40,554502
372947,359779,125287,Tuesday 13:15,136269
211166,148732,750426,Saturday 22:05,427413
450495,443535,242756,Sunday 14:56,367805
505483,595488,976925,Thursday 23:29,532196
366529,350221,171631,Thursday 19:09,628265
405618,940786,125287,Sunday 20:41,599415
209733,399975,278937,Monday 03:08,168647
874866,353109,665844,Tuesday 07:12,830012
428740,121494,389772,Saturday 09:23,212919
492023,788679,607040,Tuesday 04:57,649250
293167,887724,393802,Saturday 18:25,189204
352586,612371,475219,Friday 08:04,738307
447197,769991,278937,Friday 08:00,458972
267311,694386,588859,Friday 03:13,115834
240832,539776,860381,Friday 00:56,297273
803782,696362,361385,Tuesday 11:44,789898
921351,525054,473516,Thursday 18:45,519034
831486,345415,111078,Friday 21:29,849908
294085,497472,569297,Friday 12:49,332205
634015,545067,283724,Wednesday 10:58,437785
571990,694845,325155,Wednesday 01:57,216180
955762,864044,859328,Wednesday 13:07,380663
958517,442350,242756,Wednesday 10:22,376778
890880,433304,979141,Saturday 12:50,114289
776434,107027,941225,Thursday 04:53,659432
461453,198395,523867,Tuesday 20:48,423252
801642,509310,125054,Tuesday 03:05,788457
123045,498480,432181,Tuesday 13:09,196358
686677,170907,582120,Tuesday 02:55,692499
643049,608475,742744,Friday 07:47,531780
287978,587028,361385,Thursday 22:09,154738
925762,959645,325155,Tuesday 03:26,795768
595697,510835,389772,Tuesday 16:25,629901
907160,613386,111898,Wednesday 10:17,945691
148757,451010,665844,Friday 01:08,283897
812357,948540,289490,Saturday 20:18,378991
994006,672214,560632,Wednesday 02:30,348023
605853,885128,859328,Friday 11:20,821384
855860,755083,523867,Friday 21:15,992301
624976,981089,130613,Monday 02:47,616390
137967,763151,369531,Sunday 18:53,985900
398112,244595,226654,Tuesday 04:57,557897
419577,211605,903310,Monday 13:54,212566
661459,754190,750426,Tuesday 01:27,940500
984183,203933,588859,Sunday 22:10,162987
833293,731204,748902,Thursday 13:46,597348
661939,133003,475219,Saturday 21:31,104021
186418,832162,860381,Monday 23:46,816756
220460,856697,715093,Wednesday 15:54,154053
200016,695213,365422,Thursday 22:38,568576
651368,723586,384953,Thursday 10:40,180715
216176,494005,383379,Wednesday 09:45,955989
982324,775917,432181,Tuesday 19:24,433972
290415,177773,369859,Wednesday 20:48,665604
548853,524210,665844,Wednesday 16:55,540385
473427,723599,656078,Monday 11:06,937892
794501,597307,750426,Monday 00:05,562905
159207,455843,750426,Thursday 20:15,988789
828731,252957,665844,Saturday 05:28,852953
523815,838247,569297,Saturday 20:15,448131
773908,631285,749696,Friday 18:47,223259
289902,337311,238557,Monday 18:46,277419
744497,442350,976925,Tuesday 18:00,443487
389264,637454,776028,Thursday 14:31,616840
637033,650560,979141,Friday 22:08,520883
145325,264685,750426,Sunday 17:54,650656
483072,869421,389772,Wednesday 02:19,792012
655479,448042,389772,Wednesday 15:49,577873
710964,411676,212481,Friday 19:39,587217
764498,108936,943249,Wednesday 16:52,732096
606545,844245,903310,Wednesday 10:00,847274
228537,994526,414424,Sunday 11:14,724947
174435,916971,582120,Monday 13:31,519287
450767,620848,212481,Wednesday 11:11,875118
218639,547279,125287,Wednesday 23:08,888466
973296,524210,357573,Wednesday 02:45,986484
218184,629715,475219,Thursday 12:25,983827
543770,830859,656078,Wednesday 06:22,836937
581235,741440,715093,Sunday 04:05,764042
248354,698078,976925,Tuesday 03:30,187937
837534,823231,436552,Sunday 12:36,154527
407190,203181,588859,Tuesday 20:38,544141
199968,122888,432181,Wednesday 01:21,500291
130094,742194,886424,Saturday 22:36,137326
878397,372912,369859,Tuesday 12:46,207651
896880,136664,270544,Saturday 04:53,144523
378094,303964,111078,Sunday 01:19,135270
686940,273393,258733,Wednesday 01:47,356994
959777,647128,389772,Friday 16:12,667072
190753,996093,582120,Wednesday 23:49,244712
879512,264659,325155,Monday 17:26,978477
741866,564681,130613,Sunday 12:55,970219
937807,661578,767986,Wednesday 09:46,927205
563852,108121,365422,Tuesday 09:45,352890
425875,727732,510204,Saturday 07:25,207197
584005,954544,111898,Saturday 12:07,102750
107176,694494,560632,Saturday 02:59,250120
340963,873848,383379,Saturday 12:07,758646
852677,109932,820241,Wednesday 22:20,885026
923427,165254,523867,Saturday 21:52,962469
841378,706531,860381,Thursday 16:19,627532
843522,634330,212481,Thursday 12:53,942233
430788,393571,258733,Thursday 04:53,311828
265402,338718,236323,Sunday 19:48,904871
860642,524210,767986,Monday 18:45,920258
609370,431671,943249,Friday 23:15,978818
698670,634435,745646,Wednesday 02:53,751430
589148,947189,369531,Thursday 03:30,143934
649101,748878,409003,Saturday 22:36,690922
963931,916971,130613,Tuesday 15:00,951869
184839,926401,212481,Thursday 06:13,262076
827868,617706,384953,Sunday 06:08,764606
269495,261330,510204,Sunday 01:49,533430
247924,900583,111078,Friday 11:14,484324
183355,915712,510204,Wednesday 05:14,557349
983779,977717,242756,Tuesday 07:17,766608
472510,655432,886424,Wednesday 09:35,625638
417945,938649,325155,Monday 16:04,465098
795341,405836,238557,Sunday 01:18,674814
821777,934816,280528,Wednesday 18:29,417795
817554,148732,475219,Saturday 15:14,551973
880666,785503,510204,Wednesday 07:37,629643
974445,406597,561720,Saturday 13:26,593248
615387,457065,976925,Monday 09:06,818243
549552,328283,111078,Tuesday 11:09,276538
256485,149030,749696,Thursday 12:48,614530
237025,728140,289490,Friday 07:46,694663
770341,642531,607040,Monday 07:33,494555
757114,541828,989773,Saturday 11:33,473587
938484,926420,893476,Thursday 21:34,766231
878365,153950,979141,Wednesday 06:58,481913
659884,354422,325155,Sunday 23:35,981675
105288,690466,560632,Friday 04:06,687458
769686,502301,473516,Friday 19:31,534646
124432,404785,820241,Friday 08:24,298021
328561,547709,621128,Monday 07:43,829422
596725,826634,325155,Friday 10:39,503954
148869,415419,258733,Tuesday 07:48,814601
296764,285029,523867,Monday 00:37,574942
904325,838969,524866,Wednesday 14:35,773327
679420,686228,475219,Sunday 08:56,431538
773496,741363,125054,Tuesday 01:45,928084
413570,901307,886424,Friday 22:54,318343
590860,930854,475219,Tuesday 18:17,483150
569767,151809,409003,Wednesday 03:55,849739
669368,817326,859328,Sunday 19:51,456292
574499,749223,235089,Tuesday 11:26,737901
797992,572021,473516,Monday 20:57,832033
209418,116762,559303,Thursday 21:38,304614
625488,584778,508776,Thursday 10:59,324065
144724,147456,258733,Wednesday 19:38,702210
252237,148774,357573,Sunday 01:15,267368
175866,547709,283724,Sunday 22:13,794702
326534,285029,441947,Saturday 11:57,922855
332047,165254,524866,Thursday 17:29,206736
783611,561992,943249,Saturday 21:24,858668
556054,104919,714840,Thursday 13:34,670738
853449,777960,125054,Tuesday 08:25,828777
299740,274530,524866,Tuesday 16:11,663302
406271,440971,357573,Thursday 05:24,682140
628248,328337,473516,Saturday 01:11,640400
800828,568069,473516,Friday 12:32,353699
827521,383264,441947,Wednesday 08:09,618857
918064,555640,475219,Sunday 04:13,733633
833111,814030,369531,Friday 09:33,159407
544662,431222,111078,Friday 15:52,809576
186159,932978,714840,Tuesday 19:03,454709
844762,602040,715093,Thursday 05:19,776754
207306,383264,236323,Tuesday 09:17,746793
804909,551420,475219,Saturday 01:17,547315
134609,498590,896167,Monday 15:53,999042
616173,645953,473516,Sunday 15:04,165634
469328,100599,130613,Friday 22:05,687345
193236,726833,860381,Monday 09:20,789277
676304,891264,976925,Monday 14:12,324097
316476,593481,989773,Wednesday 09:07,512647
153640,634243,665844,Sunday 12:53,317838
155091,245694,665844,Wednesday 07:17,533553
149247,880968,714840,Wednesday 06:41,420036
934836,600404,365422,Saturday 04:39,410755
171918,160592,212481,Tuesday 21:51,445425
728693,345282,508776,Tuesday 18:17,997664
902567,991524,665844,Friday 11:59,763038
708912,148671,749696,Tuesday 21:08,360038
703018,857709,361385,Saturday 21:20,517543
528619,888407,976925,Sunday 10:56,210165
751755,648690,715093,Wednesday 01:36,109215
458914,267858,588859,Friday 14:57,374472
199453,548217,979141,Sunday 00:06,412758
320273,414201,111078,Tuesday 15:02,507234
300600,818599,212481,Wednesday 21:17,616520
868282,442350,508776,Tuesday 20:41,576917
678754,305970,665844,Saturday 00:54,335965
836365,120762,283724,Tuesday 09:56,630588
658338,777909,436552,Friday 03:19,405468
786634,300583,682827,Tuesday 07:55,430292
276422,731688,976925,Friday 06:01,848916
302479,521839,414424,Monday 20:43,266987
395001,928019,171631,Thursday 02:00,446629
611454,319840,953889,Friday 08:07,327163
442495,410361,393802,Sunday 16:37,877776
134866,120762,561720,Friday 17:03,100806
699128,634435,171631,Sunday 18:18,928866
557816,437974,226654,Monday 09:30,381116
676957,556771,588859,Saturday 19:16,757330
588234,938323,943249,Wednesday 03:50,882953
721889,996824,767986,Saturday 12:21,259650
425227,260838,976925,Thursday 02:26,778934
590326,121889,820241,Saturday 03:27,466724
653946,375764,860381,Sunday 05:44,461801
480974,309440,893476,Tuesday 03:04,532314
593574,723599,524866,Monday 12:49,370994
578519,517185,369531,Thursday 23:00,905962
